sample,email_id,annotation_id,start,end,entity_type,text,score
apache_spark,msg_052,msg_052_19,5607,5673,EMAIL_ADDRESS,CAFu6yH34Z-kN46WVFswh+qE35QGqYrAXkyJr3dYzr9ZOvKmjyA@mail.gmail.com,1.0
apache_spark,msg_052,msg_052_20,5677,5723,EMAIL_ADDRESS,53C467A6-C8F6-4E56-9164-29C62528C7B3@gmail.com,1.0
apache_spark,msg_052,msg_052_21,5739,5785,EMAIL_ADDRESS,53C467A6-C8F6-4E56-9164-29C62528C7B3@gmail.com,1.0
apache_spark,msg_052,msg_052_22,5967,6033,EMAIL_ADDRESS,CAPh_B=b+NhGdkPy02EfKzRSTgY4wmm3t96OMt6iPs096E0Wptw@mail.gmail.com,1.0
apache_spark,msg_052,msg_052_23,6117,6143,EMAIL_ADDRESS,nicholas.chammas@gmail.com,1.0
apache_spark,msg_052,msg_052_24,6164,6187,EMAIL_ADDRESS,dongjoon.hyun@gmail.com,1.0
apache_spark,msg_052,msg_052_25,6195,6215,EMAIL_ADDRESS,dev@spark.apache.org,1.0
apache_spark,msg_052,msg_052_26,2674,2688,IP_ADDRESS,209.85.214.169,0.95
apache_spark,msg_052,msg_052_27,5263,5297,IP_ADDRESS,2002:a17:902:db10:b0:215:a2e2:53fe,0.95
apache_spark,msg_052,msg_052_28,382,393,DATE_TIME,16 Jan 2025,0.85
apache_spark,msg_052,msg_052_29,394,402,DATE_TIME,21:54:04,0.85
apache_spark,msg_052,msg_052_30,487,490,LOCATION,c2c,0.85
apache_spark,msg_052,msg_052_31,835,846,DATE_TIME,16 Jan 2025,0.85
apache_spark,msg_052,msg_052_32,847,855,DATE_TIME,21:53:15,0.85
apache_spark,msg_052,msg_052_33,914,925,DATE_TIME,16 Jan 2025,0.85
apache_spark,msg_052,msg_052_34,1293,1304,DATE_TIME,16 Jan 2025,0.85
apache_spark,msg_052,msg_052_35,1457,1460,DATE_TIME,Thu,0.85
apache_spark,msg_052,msg_052_36,1462,1473,DATE_TIME,16 Jan 2025,0.85
apache_spark,msg_052,msg_052_37,1719,1723,DATE_TIME,"Thu,",0.85
apache_spark,msg_052,msg_052_38,1724,1735,DATE_TIME,16 Jan 2025,0.85
apache_spark,msg_052,msg_052_39,1774,1780,NRP,Debian,0.85
apache_spark,msg_052,msg_052_40,1981,1999,LOCATION,DKIM_VALID_AU=-0.1,0.85
apache_spark,msg_052,msg_052_41,2040,2067,LOCATION,RCVD_IN_DNSWL_BLOCKED=0.001,0.85
apache_spark,msg_052,msg_052_42,2201,2216,NRP,SPF_PASS=-0.001,0.85
apache_spark,msg_052,msg_052_43,2513,2518,DATE_TIME,10024,0.85
apache_spark,msg_052,msg_052_44,2582,2593,DATE_TIME,16 Jan 2025,0.85
apache_spark,msg_052,msg_052_45,2594,2608,DATE_TIME,21:53:09 +0000,0.85
apache_spark,msg_052,msg_052_46,2988,2992,DATE_TIME,"Thu,",0.85
apache_spark,msg_052,msg_052_47,2993,3004,DATE_TIME,16 Jan 2025,0.85
apache_spark,msg_052,msg_052_48,3154,3158,DATE_TIME,"Thu,",0.85
apache_spark,msg_052,msg_052_49,3159,3170,DATE_TIME,16 Jan 2025,0.85
apache_spark,msg_052,msg_052_50,3171,3179,DATE_TIME,13:53:08,0.85
apache_spark,msg_052,msg_052_51,5263,5267,DATE_TIME,2002,0.85
apache_spark,msg_052,msg_052_52,5367,5371,DATE_TIME,"Thu,",0.85
apache_spark,msg_052,msg_052_53,5372,5383,DATE_TIME,16 Jan 2025,0.85
apache_spark,msg_052,msg_052_54,5793,5825,PERSON,Reynold Xin <rxin@databricks.com,0.85
apache_spark,msg_052,msg_052_55,5846,5857,DATE_TIME,16 Jan 2025,0.85
apache_spark,msg_052,msg_052_56,6099,6115,PERSON,Nicholas Chammas,0.85
apache_spark,msg_052,msg_052_57,6149,6162,PERSON,Dongjoon Hyun,0.85
apache_spark,msg_052,msg_052_58,257,270,IP_ADDRESS,95.216.194.37,0.6
apache_spark,msg_052,msg_052_59,478,497,IP_ADDRESS,2a01:4f8:c2c:d4aa::,0.6
apache_spark,msg_052,msg_052_60,1398,1413,IP_ADDRESS,116.203.196.100,0.6
apache_spark,msg_052,msg_052_61,1572,1581,IP_ADDRESS,127.0.0.1,0.6
apache_spark,msg_052,msg_052_62,2414,2429,IP_ADDRESS,116.203.227.195,0.6
apache_spark,msg_052,msg_052_63,2475,2490,IP_ADDRESS,116.203.196.100,0.6
apache_spark,msg_052,msg_052_64,2846,2860,IP_ADDRESS,209.85.214.169,0.6
apache_spark,msg_052,msg_052_65,52,69,URL,cust-asf.ponee.io,0.5
apache_spark,msg_052,msg_052_66,70,86,URL,spark.apache.org,0.5
apache_spark,msg_052,msg_052_67,122,139,URL,cust-asf.ponee.io,0.5
apache_spark,msg_052,msg_052_68,173,190,URL,cust-asf.ponee.io,0.5
apache_spark,msg_052,msg_052_69,206,229,URL,mxout1-he-de.apache.org,0.5
apache_spark,msg_052,msg_052_70,231,254,URL,mxout1-he-de.apache.org,0.5
apache_spark,msg_052,msg_052_71,277,294,URL,mx-eu-03.ponee.io,0.5
apache_spark,msg_052,msg_052_72,356,373,URL,cust-asf.ponee.io,0.5
apache_spark,msg_052,msg_052_73,430,445,URL,mail.apache.org,0.5
apache_spark,msg_052,msg_052_74,447,470,URL,mailgw-he-de.apache.org,0.5
apache_spark,msg_052,msg_052_75,688,711,URL,mxout1-he-de.apache.org,0.5
apache_spark,msg_052,msg_052_76,732,755,URL,mxout1-he-de.apache.org,0.5
apache_spark,msg_052,msg_052_77,809,826,URL,cust-asf.ponee.io,0.5
apache_spark,msg_052,msg_052_78,972,988,URL,spark.apache.org,0.5
apache_spark,msg_052,msg_052_79,1048,1064,URL,spark.apache.org,0.5
apache_spark,msg_052,msg_052_80,1108,1124,URL,spark.apache.org,0.5
apache_spark,msg_052,msg_052_81,1149,1165,URL,spark.apache.org,0.5
apache_spark,msg_052,msg_052_82,1177,1197,URL,dev.spark.apache.org,0.5
apache_spark,msg_052,msg_052_83,1230,1246,URL,spark.apache.org,0.5
apache_spark,msg_052,msg_052_84,1335,1361,URL,spamproc1-he-de.apache.org,0.5
apache_spark,msg_052,msg_052_85,1368,1394,URL,spamproc1-he-de.apache.org,0.5
apache_spark,msg_052,msg_052_86,1419,1429,URL,apache.org,0.5
apache_spark,msg_052,msg_052_87,1513,1523,URL,apache.org,0.5
apache_spark,msg_052,msg_052_88,1588,1614,URL,spamproc1-he-de.apache.org,0.5
apache_spark,msg_052,msg_052_89,1635,1661,URL,spamproc1-he-de.apache.org,0.5
apache_spark,msg_052,msg_052_90,1700,1716,URL,spark.apache.org,0.5
apache_spark,msg_052,msg_052_91,1796,1822,URL,spamproc1-he-de.apache.org,0.5
apache_spark,msg_052,msg_052_92,2283,2309,URL,spamproc1-he-de.apache.org,0.5
apache_spark,msg_052,msg_052_93,2360,2374,URL,databricks.com,0.5
apache_spark,msg_052,msg_052_94,2390,2411,URL,mx1-ec2-va.apache.org,0.5
apache_spark,msg_052,msg_052_95,2447,2473,URL,spamproc1-he-de.apache.org,0.5
apache_spark,msg_052,msg_052_96,2557,2573,URL,spark.apache.org,0.5
apache_spark,msg_052,msg_052_97,2696,2720,URL,mail-pl1-f169.google.com,0.5
apache_spark,msg_052,msg_052_98,2741,2755,URL,databricks.com,0.5
apache_spark,msg_052,msg_052_99,2793,2817,URL,mail-pl1-f169.google.com,0.5
apache_spark,msg_052,msg_052_100,2819,2843,URL,mail-pl1-f169.google.com,0.5
apache_spark,msg_052,msg_052_101,2867,2888,URL,mx1-ec2-va.apache.org,0.5
apache_spark,msg_052,msg_052_102,2909,2930,URL,mx1-ec2-va.apache.org,0.5
apache_spark,msg_052,msg_052_103,2969,2985,URL,spark.apache.org,0.5
apache_spark,msg_052,msg_052_104,3039,3063,URL,mail-pl1-f169.google.com,0.5
apache_spark,msg_052,msg_052_105,3135,3151,URL,spark.apache.org,0.5
apache_spark,msg_052,msg_052_106,3256,3270,URL,databricks.com,0.5
apache_spark,msg_052,msg_052_107,3316,3332,URL,spark.apache.org,0.5
apache_spark,msg_052,msg_052_108,4005,4014,URL,1e100.net,0.5
apache_spark,msg_052,msg_052_109,4789,4805,URL,spark.apache.org,0.5
apache_spark,msg_052,msg_052_110,5474,5483,URL,gmail.com,0.5
apache_spark,msg_052,msg_052_111,5539,5553,URL,mail.gmail.com,0.5
apache_spark,msg_052,msg_052_112,5594,5603,URL,gmail.com,0.5
apache_spark,msg_052,msg_052_113,5659,5673,URL,mail.gmail.com,0.5
apache_spark,msg_052,msg_052_114,5714,5723,URL,gmail.com,0.5
apache_spark,msg_052,msg_052_115,5776,5785,URL,gmail.com,0.5
apache_spark,msg_052,msg_052_116,5811,5828,URL,databricks.com.IN,0.5
apache_spark,msg_052,msg_052_117,6019,6033,URL,mail.gmail.com,0.5
apache_spark,msg_052,msg_052_118,6117,6128,URL,nicholas.ch,0.5
apache_spark,msg_052,msg_052_119,6134,6143,URL,gmail.com,0.5
apache_spark,msg_052,msg_052_120,6178,6187,URL,gmail.com,0.5
apache_spark,msg_052,msg_052_121,6199,6215,URL,spark.apache.org,0.5
apache_spark,msg_052,msg_052_122,256,270,PHONE_NUMBER,[95.216.194.37,0.4
apache_spark,msg_052,msg_052_123,773,783,PHONE_NUMBER,8243567574,0.4
apache_spark,msg_052,msg_052_124,1397,1413,PHONE_NUMBER,(116.203.196.100,0.4
apache_spark,msg_052,msg_052_125,2474,2490,PHONE_NUMBER,[116.203.196.100,0.4
apache_spark,msg_052,msg_052_126,3284,3294,PHONE_NUMBER,1737064387,0.4
apache_spark,msg_052,msg_052_127,3298,3308,PHONE_NUMBER,1737669187,0.4
apache_spark,msg_052,msg_052_128,4030,4040,PHONE_NUMBER,1737064387,0.4
apache_spark,msg_052,msg_052_129,4044,4054,PHONE_NUMBER,1737669187,0.4
apache_spark,msg_052,msg_052_130,582,588,US_DRIVER_LICENSE,X25519,0.3
apache_spark,msg_052,msg_052_131,2705,2709,US_DRIVER_LICENSE,f169,0.3
apache_spark,msg_052,msg_052_132,2802,2806,US_DRIVER_LICENSE,f169,0.3
apache_spark,msg_052,msg_052_133,2828,2832,US_DRIVER_LICENSE,f169,0.3
apache_spark,msg_052,msg_052_134,3048,3052,US_DRIVER_LICENSE,f169,0.3
apache_spark,msg_052,msg_052_135,5268,5271,US_DRIVER_LICENSE,a17,0.3
apache_spark,msg_052,msg_052_136,5281,5283,US_DRIVER_LICENSE,b0,0.3
apache_spark,msg_052,msg_052_137,773,783,US_BANK_NUMBER,8243567574,0.05
apache_spark,msg_052,msg_052_138,3284,3294,US_BANK_NUMBER,1737064387,0.05
apache_spark,msg_052,msg_052_139,3298,3308,US_BANK_NUMBER,1737669187,0.05
apache_spark,msg_052,msg_052_140,4018,4026,US_BANK_NUMBER,20230601,0.05
apache_spark,msg_052,msg_052_141,4030,4040,US_BANK_NUMBER,1737064387,0.05
apache_spark,msg_052,msg_052_142,4044,4054,US_BANK_NUMBER,1737669187,0.05
apache_spark,msg_052,msg_052_143,5352,5365,US_BANK_NUMBER,1737064387524,0.05
apache_spark,msg_052,msg_052_144,773,783,US_DRIVER_LICENSE,8243567574,0.01
apache_spark,msg_052,msg_052_145,885,892,US_DRIVER_LICENSE,3817466,0.01
apache_spark,msg_052,msg_052_146,1264,1271,US_DRIVER_LICENSE,3817443,0.01
apache_spark,msg_052,msg_052_147,3284,3294,US_DRIVER_LICENSE,1737064387,0.01
apache_spark,msg_052,msg_052_148,3298,3308,US_DRIVER_LICENSE,1737669187,0.01
apache_spark,msg_052,msg_052_149,4018,4026,US_DRIVER_LICENSE,20230601,0.01
apache_spark,msg_052,msg_052_150,4030,4040,US_DRIVER_LICENSE,1737064387,0.01
apache_spark,msg_052,msg_052_151,4044,4054,US_DRIVER_LICENSE,1737669187,0.01
apache_spark,msg_052,msg_052_152,5352,5365,US_DRIVER_LICENSE,1737064387524,0.01
apache_spark,msg_062,msg_062_0,16,86,EMAIL_ADDRESS,dev-return-37368-archive-asf-public=cust-asf.ponee.io@spark.apache.org,1.0
apache_spark,msg_062,msg_062_1,103,139,EMAIL_ADDRESS,archive-asf-public@cust-asf.ponee.io,1.0
apache_spark,msg_062,msg_062_2,154,190,EMAIL_ADDRESS,archive-asf-public@cust-asf.ponee.io,1.0
apache_spark,msg_062,msg_062_3,337,373,EMAIL_ADDRESS,archive-asf-public@cust-asf.ponee.io,1.0
apache_spark,msg_062,msg_062_4,790,826,EMAIL_ADDRESS,archive-asf-public@cust-asf.ponee.io,1.0
apache_spark,msg_062,msg_062_5,960,985,EMAIL_ADDRESS,dev-help@spark.apache.org,1.0
apache_spark,msg_062,msg_062_6,1036,1061,EMAIL_ADDRESS,dev-help@spark.apache.org,1.0
apache_spark,msg_062,msg_062_7,1089,1121,EMAIL_ADDRESS,dev-unsubscribe@spark.apache.org,1.0
apache_spark,msg_062,msg_062_8,1142,1162,EMAIL_ADDRESS,dev@spark.apache.org,1.0
apache_spark,msg_062,msg_062_9,1223,1243,EMAIL_ADDRESS,dev@spark.apache.org,1.0
apache_spark,msg_062,msg_062_10,1688,1708,EMAIL_ADDRESS,dev@spark.apache.org,1.0
apache_spark,msg_062,msg_062_11,2507,2527,EMAIL_ADDRESS,dev@spark.apache.org,1.0
apache_spark,msg_062,msg_062_12,2676,2713,EMAIL_ADDRESS,envelope-from=matei.zaharia@gmail.com,1.0
apache_spark,msg_062,msg_062_13,2923,2943,EMAIL_ADDRESS,dev@spark.apache.org,1.0
apache_spark,msg_062,msg_062_14,3089,3109,EMAIL_ADDRESS,dev@spark.apache.org,1.0
apache_spark,msg_062,msg_062_15,5662,5685,EMAIL_ADDRESS,matei.zaharia@gmail.com,1.0
apache_spark,msg_062,msg_062_16,5700,5746,EMAIL_ADDRESS,B95E9C58-02A0-4238-B23E-919267A7DB93@gmail.com,1.0
apache_spark,msg_062,msg_062_17,6013,6079,EMAIL_ADDRESS,CAJ3fcbBhFJ8a9H4fqEfYwvPukijbQxM2uASxZ+kxvEVW98MvnQ@mail.gmail.com,1.0
apache_spark,msg_062,msg_062_18,6101,6121,EMAIL_ADDRESS,dev@spark.apache.org,1.0
apache_spark,msg_062,msg_062_19,6139,6161,EMAIL_ADDRESS,holden.karau@gmail.com,1.0
apache_spark,msg_062,msg_062_20,6184,6209,EMAIL_ADDRESS,mich.talebzadeh@gmail.com,1.0
apache_spark,msg_062,msg_062_21,6226,6304,EMAIL_ADDRESS,LV8PR21MB4212F6557727BB6024B5C747C8182@LV8PR21MB4212.namprd21.prod.outlook.com,1.0
apache_spark,msg_062,msg_062_22,6308,6374,EMAIL_ADDRESS,CAOJC_dg3HYoL-QGknACmO=XjYmKUny9z063K5hsa6MPp+ztqWw@mail.gmail.com,1.0
apache_spark,msg_062,msg_062_23,6378,6444,EMAIL_ADDRESS,CAJLcJd-V2y1Pces9BEOBx0G_6BbtVJGLqeLaGVGMBSAhorcXuw@mail.gmail.com,1.0
apache_spark,msg_062,msg_062_24,6448,6514,EMAIL_ADDRESS,CABjYQ39S-+pJKqkuA+pCW0FDxf-17W+92_X=SRMRN38OKo=9Vw@mail.gmail.com,1.0
apache_spark,msg_062,msg_062_25,6518,6584,EMAIL_ADDRESS,CAJLcJd8pP8SgwWbtrTott-eHTfFA9D6_jPoTkudfr1UjT+mPNg@mail.gmail.com,1.0
apache_spark,msg_062,msg_062_26,6588,6634,EMAIL_ADDRESS,EA3087E1-46A1-4014-8B8D-F2F1AB3EF800@gmail.com,1.0
apache_spark,msg_062,msg_062_27,6638,6704,EMAIL_ADDRESS,CAJ3fcbBhFJ8a9H4fqEfYwvPukijbQxM2uASxZ+kxvEVW98MvnQ@mail.gmail.com,1.0
apache_spark,msg_062,msg_062_28,2628,2642,IP_ADDRESS,209.85.214.171,0.95
apache_spark,msg_062,msg_062_29,382,393,DATE_TIME,18 Jan 2025,0.85
apache_spark,msg_062,msg_062_30,394,402,PERSON,23:05:03,0.85
apache_spark,msg_062,msg_062_31,487,490,LOCATION,c2c,0.85
apache_spark,msg_062,msg_062_32,835,846,DATE_TIME,18 Jan 2025,0.85
apache_spark,msg_062,msg_062_33,847,855,DATE_TIME,23:03:29,0.85
apache_spark,msg_062,msg_062_34,911,922,DATE_TIME,18 Jan 2025,0.85
apache_spark,msg_062,msg_062_35,1287,1298,DATE_TIME,18 Jan 2025,0.85
apache_spark,msg_062,msg_062_36,1455,1466,DATE_TIME,18 Jan 2025,0.85
apache_spark,msg_062,msg_062_37,1467,1475,DATE_TIME,23:03:00,0.85
apache_spark,msg_062,msg_062_38,1716,1727,DATE_TIME,18 Jan 2025,0.85
apache_spark,msg_062,msg_062_39,1766,1772,NRP,Debian,0.85
apache_spark,msg_062,msg_062_40,1971,1989,LOCATION,DKIM_VALID_AU=-0.1,0.85
apache_spark,msg_062,msg_062_41,2030,2057,LOCATION,RCVD_IN_DNSWL_BLOCKED=0.001,0.85
apache_spark,msg_062,msg_062_42,2161,2176,NRP,SPF_PASS=-0.001,0.85
apache_spark,msg_062,msg_062_43,2467,2472,DATE_TIME,10024,0.85
apache_spark,msg_062,msg_062_44,2536,2547,DATE_TIME,18 Jan 2025,0.85
apache_spark,msg_062,msg_062_45,2548,2556,DATE_TIME,23:02:58,0.85
apache_spark,msg_062,msg_062_46,2951,2962,DATE_TIME,18 Jan 2025,0.85
apache_spark,msg_062,msg_062_47,2963,2971,DATE_TIME,23:02:57,0.85
apache_spark,msg_062,msg_062_48,3117,3128,DATE_TIME,18 Jan 2025,0.85
apache_spark,msg_062,msg_062_49,3129,3137,DATE_TIME,15:02:57,0.85
apache_spark,msg_062,msg_062_50,3251,3263,PERSON,x=1737846176,0.85
apache_spark,msg_062,msg_062_51,3997,4009,PERSON,x=1737846176,0.85
apache_spark,msg_062,msg_062_52,4543,4611,LOCATION,NzC3xnETUsEdVAdufyoZsxWvlvnpmLWswifHRSDT74ud7UMiGjvHa7H65Oj1QoexBPF3,0.85
apache_spark,msg_062,msg_062_53,5213,5217,DATE_TIME,2002,0.85
apache_spark,msg_062,msg_062_54,5332,5343,DATE_TIME,18 Jan 2025,0.85
apache_spark,msg_062,msg_062_55,5380,5396,PERSON,smtpclient.apple,0.85
apache_spark,msg_062,msg_062_56,5608,5619,DATE_TIME,18 Jan 2025,0.85
apache_spark,msg_062,msg_062_57,5620,5628,DATE_TIME,15:02:55,0.85
apache_spark,msg_062,msg_062_58,5647,5660,PERSON,Matei Zaharia,0.85
apache_spark,msg_062,msg_062_59,5955,5964,DATE_TIME,"4.0
Date:",0.85
apache_spark,msg_062,msg_062_60,5970,5981,DATE_TIME,18 Jan 2025,0.85
apache_spark,msg_062,msg_062_61,6167,6182,PERSON,Mich Talebzadeh,0.85
apache_spark,msg_062,msg_062_62,257,270,IP_ADDRESS,95.216.194.37,0.6
apache_spark,msg_062,msg_062_63,478,497,IP_ADDRESS,2a01:4f8:c2c:d4aa::,0.6
apache_spark,msg_062,msg_062_64,1392,1406,IP_ADDRESS,95.217.134.168,0.6
apache_spark,msg_062,msg_062_65,1565,1574,IP_ADDRESS,127.0.0.1,0.6
apache_spark,msg_062,msg_062_66,2369,2384,IP_ADDRESS,116.203.227.195,0.6
apache_spark,msg_062,msg_062_67,2430,2444,IP_ADDRESS,95.217.134.168,0.6
apache_spark,msg_062,msg_062_68,2804,2818,IP_ADDRESS,209.85.214.171,0.6
apache_spark,msg_062,msg_062_69,5213,5247,IP_ADDRESS,2002:a17:902:f689:b0:215:acb3:3786,0.6
apache_spark,msg_062,msg_062_70,5399,5412,IP_ADDRESS,165.1.215.171,0.6
apache_spark,msg_062,msg_062_71,5510,5518,DATE_TIME,15.02.54,0.6
apache_spark,msg_062,msg_062_72,52,69,URL,cust-asf.ponee.io,0.5
apache_spark,msg_062,msg_062_73,70,86,URL,spark.apache.org,0.5
apache_spark,msg_062,msg_062_74,122,139,URL,cust-asf.ponee.io,0.5
apache_spark,msg_062,msg_062_75,173,190,URL,cust-asf.ponee.io,0.5
apache_spark,msg_062,msg_062_76,206,229,URL,mxout1-he-de.apache.org,0.5
apache_spark,msg_062,msg_062_77,231,254,URL,mxout1-he-de.apache.org,0.5
apache_spark,msg_062,msg_062_78,277,294,URL,mx-eu-03.ponee.io,0.5
apache_spark,msg_062,msg_062_79,356,373,URL,cust-asf.ponee.io,0.5
apache_spark,msg_062,msg_062_80,430,445,URL,mail.apache.org,0.5
apache_spark,msg_062,msg_062_81,447,470,URL,mailgw-he-de.apache.org,0.5
apache_spark,msg_062,msg_062_82,688,711,URL,mxout1-he-de.apache.org,0.5
apache_spark,msg_062,msg_062_83,732,755,URL,mxout1-he-de.apache.org,0.5
apache_spark,msg_062,msg_062_84,809,826,URL,cust-asf.ponee.io,0.5
apache_spark,msg_062,msg_062_85,969,985,URL,spark.apache.org,0.5
apache_spark,msg_062,msg_062_86,1045,1061,URL,spark.apache.org,0.5
apache_spark,msg_062,msg_062_87,1105,1121,URL,spark.apache.org,0.5
apache_spark,msg_062,msg_062_88,1146,1162,URL,spark.apache.org,0.5
apache_spark,msg_062,msg_062_89,1174,1194,URL,dev.spark.apache.org,0.5
apache_spark,msg_062,msg_062_90,1227,1243,URL,spark.apache.org,0.5
apache_spark,msg_062,msg_062_91,1329,1355,URL,spamproc1-he-fi.apache.org,0.5
apache_spark,msg_062,msg_062_92,1362,1388,URL,spamproc1-he-fi.apache.org,0.5
apache_spark,msg_062,msg_062_93,1412,1422,URL,apache.org,0.5
apache_spark,msg_062,msg_062_94,1506,1516,URL,apache.org,0.5
apache_spark,msg_062,msg_062_95,1581,1607,URL,spamproc1-he-fi.apache.org,0.5
apache_spark,msg_062,msg_062_96,1628,1654,URL,spamproc1-he-fi.apache.org,0.5
apache_spark,msg_062,msg_062_97,1692,1708,URL,spark.apache.org,0.5
apache_spark,msg_062,msg_062_98,1788,1814,URL,spamproc1-he-fi.apache.org,0.5
apache_spark,msg_062,msg_062_99,2243,2269,URL,spamproc1-he-fi.apache.org,0.5
apache_spark,msg_062,msg_062_100,2320,2329,URL,gmail.com,0.5
apache_spark,msg_062,msg_062_101,2345,2366,URL,mx1-ec2-va.apache.org,0.5
apache_spark,msg_062,msg_062_102,2402,2428,URL,spamproc1-he-fi.apache.org,0.5
apache_spark,msg_062,msg_062_103,2511,2527,URL,spark.apache.org,0.5
apache_spark,msg_062,msg_062_104,2650,2674,URL,mail-pl1-f171.google.com,0.5
apache_spark,msg_062,msg_062_105,2690,2698,URL,matei.za,0.5
apache_spark,msg_062,msg_062_106,2704,2713,URL,gmail.com,0.5
apache_spark,msg_062,msg_062_107,2751,2775,URL,mail-pl1-f171.google.com,0.5
apache_spark,msg_062,msg_062_108,2777,2801,URL,mail-pl1-f171.google.com,0.5
apache_spark,msg_062,msg_062_109,2825,2846,URL,mx1-ec2-va.apache.org,0.5
apache_spark,msg_062,msg_062_110,2867,2888,URL,mx1-ec2-va.apache.org,0.5
apache_spark,msg_062,msg_062_111,2927,2943,URL,spark.apache.org,0.5
apache_spark,msg_062,msg_062_112,2997,3021,URL,mail-pl1-f171.google.com,0.5
apache_spark,msg_062,msg_062_113,3093,3109,URL,spark.apache.org,0.5
apache_spark,msg_062,msg_062_114,3214,3223,URL,gmail.com,0.5
apache_spark,msg_062,msg_062_115,3271,3287,URL,spark.apache.org,0.5
apache_spark,msg_062,msg_062_116,3960,3969,URL,1e100.net,0.5
apache_spark,msg_062,msg_062_117,5380,5394,URL,smtpclient.app,0.5
apache_spark,msg_062,msg_062_118,5426,5440,URL,smtp.gmail.com,0.5
apache_spark,msg_062,msg_062_119,5662,5670,URL,matei.za,0.5
apache_spark,msg_062,msg_062_120,5676,5685,URL,gmail.com,0.5
apache_spark,msg_062,msg_062_121,5737,5746,URL,gmail.com,0.5
apache_spark,msg_062,msg_062_122,6065,6079,URL,mail.gmail.com,0.5
apache_spark,msg_062,msg_062_123,6105,6121,URL,spark.apache.org,0.5
apache_spark,msg_062,msg_062_124,6152,6161,URL,gmail.com,0.5
apache_spark,msg_062,msg_062_125,6200,6209,URL,gmail.com,0.5
apache_spark,msg_062,msg_062_126,6265,6304,URL,LV8PR21MB4212.namprd21.prod.outlook.com,0.5
apache_spark,msg_062,msg_062_127,6360,6374,URL,mail.gmail.com,0.5
apache_spark,msg_062,msg_062_128,6430,6444,URL,mail.gmail.com,0.5
apache_spark,msg_062,msg_062_129,6500,6514,URL,mail.gmail.com,0.5
apache_spark,msg_062,msg_062_130,6570,6584,URL,mail.gmail.com,0.5
apache_spark,msg_062,msg_062_131,6625,6634,URL,gmail.com,0.5
apache_spark,msg_062,msg_062_132,6690,6704,URL,mail.gmail.com,0.5
apache_spark,msg_062,msg_062_133,256,270,PHONE_NUMBER,[95.216.194.37,0.4
apache_spark,msg_062,msg_062_134,3239,3249,PHONE_NUMBER,1737241376,0.4
apache_spark,msg_062,msg_062_135,3253,3263,PHONE_NUMBER,1737846176,0.4
apache_spark,msg_062,msg_062_136,3985,3995,PHONE_NUMBER,1737241376,0.4
apache_spark,msg_062,msg_062_137,3999,4009,PHONE_NUMBER,1737846176,0.4
apache_spark,msg_062,msg_062_138,582,588,US_DRIVER_LICENSE,X25519,0.3
apache_spark,msg_062,msg_062_139,2659,2663,US_DRIVER_LICENSE,f171,0.3
apache_spark,msg_062,msg_062_140,2760,2764,US_DRIVER_LICENSE,f171,0.3
apache_spark,msg_062,msg_062_141,2786,2790,US_DRIVER_LICENSE,f171,0.3
apache_spark,msg_062,msg_062_142,3006,3010,US_DRIVER_LICENSE,f171,0.3
apache_spark,msg_062,msg_062_143,5218,5221,US_DRIVER_LICENSE,a17,0.3
apache_spark,msg_062,msg_062_144,5226,5230,US_DRIVER_LICENSE,f689,0.3
apache_spark,msg_062,msg_062_145,5231,5233,US_DRIVER_LICENSE,b0,0.3
apache_spark,msg_062,msg_062_146,3227,3235,US_BANK_NUMBER,20230601,0.05
apache_spark,msg_062,msg_062_147,3239,3249,US_BANK_NUMBER,1737241376,0.05
apache_spark,msg_062,msg_062_148,3253,3263,US_BANK_NUMBER,1737846176,0.05
apache_spark,msg_062,msg_062_149,3973,3981,US_BANK_NUMBER,20230601,0.05
apache_spark,msg_062,msg_062_150,3985,3995,US_BANK_NUMBER,1737241376,0.05
apache_spark,msg_062,msg_062_151,3999,4009,US_BANK_NUMBER,1737846176,0.05
apache_spark,msg_062,msg_062_152,5304,5317,US_BANK_NUMBER,1737241376311,0.05
apache_spark,msg_062,msg_062_153,3227,3235,US_DRIVER_LICENSE,20230601,0.01
apache_spark,msg_062,msg_062_154,3239,3249,US_DRIVER_LICENSE,1737241376,0.01
apache_spark,msg_062,msg_062_155,3253,3263,US_DRIVER_LICENSE,1737846176,0.01
apache_spark,msg_062,msg_062_156,3973,3981,US_DRIVER_LICENSE,20230601,0.01
apache_spark,msg_062,msg_062_157,3985,3995,US_DRIVER_LICENSE,1737241376,0.01
apache_spark,msg_062,msg_062_158,3999,4009,US_DRIVER_LICENSE,1737846176,0.01
apache_spark,msg_062,msg_062_159,5304,5317,US_DRIVER_LICENSE,1737241376311,0.01
apache_spark,msg_080,msg_080_0,16,86,EMAIL_ADDRESS,dev-return-37396-archive-asf-public=cust-asf.ponee.io@spark.apache.org,1.0
apache_spark,msg_080,msg_080_1,103,139,EMAIL_ADDRESS,archive-asf-public@cust-asf.ponee.io,1.0
apache_spark,msg_080,msg_080_2,154,190,EMAIL_ADDRESS,archive-asf-public@cust-asf.ponee.io,1.0
apache_spark,msg_080,msg_080_3,339,375,EMAIL_ADDRESS,archive-asf-public@cust-asf.ponee.io,1.0
apache_spark,msg_080,msg_080_4,702,738,EMAIL_ADDRESS,archive-asf-public@cust-asf.ponee.io,1.0
